state,name,localid,year,et,eu,es,e4,e3,e2,e1
MA,abington,00010000,2013,NA,NA,NA,NA,NA,NA,NA
MA,abington,00010000,2014,134,-620687,0,16,106,6,1
MA,abington,00010000,2015,124,-620697,0,18,100,3,1
MA,abington,00010000,2016,131,-620690,NA,NA,NA,NA,NA
MA,abington,00010000,2017,130,-620691,NA,NA,NA,NA,NA
MA,abington,00010000,2018,124,-620697,NA,NA,NA,NA,NA
MA,acton,00020000,2013,NA,NA,NA,NA,NA,NA,NA
MA,acton,00020000,2014,151,-620670,0,4,78,1,0
MA,acushnet,00030000,2013,67,-620754,NA,NA,NA,NA,NA
MA,acushnet,00030000,2014,67,-620754,NA,NA,NA,NA,NA
MA,acushnet,00030000,2015,69,-620752,NA,NA,NA,NA,NA
MA,acushnet,00030000,2016,70,-620751,NA,NA,NA,NA,NA
MA,acushnet,00030000,2017,73,-620748,NA,NA,NA,NA,NA
MA,acushnet,00030000,2018,70,-620751,NA,NA,NA,NA,NA
MA,agawam,00050000,2013,302,-620519,NA,NA,NA,NA,NA
MA,agawam,00050000,2014,317,-620504,0,17,296,4,0
MA,agawam,00050000,2015,323,-620498,0,39,284,0,0
MA,agawam,00050000,2016,318,-620503,0,25,289,4,0
MA,agawam,00050000,2017,325,-620496,0,26,299,0,0
MA,agawam,00050000,2018,332,-620489,0,37,294,1,0
MA,amesbury,00070000,2013,162,-620659,NA,NA,NA,NA,NA
MA,amesbury,00070000,2014,163,-620658,0,5,155,2,0
MA,amesbury,00070000,2015,161,-620660,0,4,150,3,0
MA,amesbury,00070000,2016,171,-620650,0,31,103,3,0
MA,amesbury,00070000,2017,173,-620648,0,28,137,6,0
MA,amesbury,00070000,2018,167,-620654,0,37,123,7,0
MA,amherst,00080000,2013,120,-620701,0,5,49,6,0
MA,amherst,00080000,2014,117,-620704,0,13,100,2,0
MA,amherst,00080000,2015,118,-620703,0,13,100,0,0
MA,amherst,00080000,2016,125,-620696,0,18,102,3,0
MA,amherst,00080000,2017,121,-620700,0,16,94,6,0
MA,amherst,00080000,2018,125,-620696,0,27,88,4,1
MA,andover,00090000,2013,NA,NA,NA,NA,NA,NA,NA
MA,andover,00090000,2014,476,-620345,NA,NA,NA,NA,NA
MA,andover,00090000,2015,476,-620345,0,32,219,7,0
MA,andover,00090000,2016,471,-620350,0,68,319,6,1
MA,andover,00090000,2017,464,-620357,0,84,363,13,1
MA,andover,00090000,2018,475,-620346,0,85,381,9,0
MA,arlington,00100000,2013,NA,NA,NA,NA,NA,NA,NA
MA,arlington,00100000,2014,371,-620450,0,0,321,6,2
MA,arlington,00100000,2015,383,-620438,NA,NA,NA,NA,NA
MA,arlington,00100000,2016,394,-620427,NA,NA,NA,NA,NA
MA,arlington,00100000,2017,409,-620412,NA,NA,NA,NA,NA
MA,arlington,00100000,2018,415,-620406,NA,NA,NA,NA,NA
MA,ashland,00140000,2013,176,-620645,NA,NA,NA,NA,NA
MA,ashland,00140000,2014,181,-620640,NA,NA,NA,NA,NA
MA,ashland,00140000,2015,188,-620633,0,40,142,4,0
MA,ashland,00140000,2016,190,-620631,NA,NA,NA,NA,NA
MA,ashland,00140000,2017,191,-620630,0,27,163,0,1
MA,ashland,00140000,2018,202,-620619,0,32,166,3,0
MA,attleboro,00160000,2013,406,-620415,NA,NA,NA,NA,NA
MA,attleboro,00160000,2014,376,-620445,0,24,343,7,1
MA,attleboro,00160000,2015,389,-620432,0,31,343,15,0
MA,attleboro,00160000,2016,397,-620424,0,26,361,9,1
MA,attleboro,00160000,2017,378,-620443,0,30,336,6,0
MA,attleboro,00160000,2018,384,-620437,NA,NA,NA,NA,NA
MA,auburn,00170000,2013,178,-620643,NA,NA,NA,NA,NA
MA,auburn,00170000,2014,179,-620642,0,5,170,2,2
MA,auburn,00170000,2015,182,-620639,0,22,157,2,1
MA,auburn,00170000,2016,181,-620640,0,8,170,2,1
MA,auburn,00170000,2017,186,-620635,0,7,175,4,0
MA,auburn,00170000,2018,189,-620632,0,14,170,3,2
MA,avon,00180000,2013,66,-620755,NA,NA,NA,NA,NA
MA,avon,00180000,2014,63,-620758,NA,NA,NA,NA,NA
MA,avon,00180000,2015,66,-620755,NA,NA,NA,NA,NA
MA,avon,00180000,2016,66,-620755,NA,NA,NA,NA,NA
MA,avon,00180000,2017,66,-620755,NA,NA,NA,NA,NA
MA,avon,00180000,2018,68,-620753,NA,NA,NA,NA,NA
MA,barnstable,00200000,2013,388,-620433,0,19,339,18,0
MA,barnstable,00200000,2014,387,-620434,0,28,337,7,0
MA,barnstable,00200000,2015,383,-620438,0,31,326,8,2
MA,barnstable,00200000,2016,386,-620435,0,56,309,9,0
MA,barnstable,00200000,2017,386,-620435,0,67,289,13,1
MA,barnstable,00200000,2018,381,-620440,0,70,291,4,1
MA,bedford,00230000,2013,215,-620606,NA,NA,NA,NA,NA
MA,bedford,00230000,2014,220,-620601,NA,NA,NA,NA,NA
MA,bedford,00230000,2015,235,-620586,NA,NA,NA,NA,NA
MA,bedford,00230000,2016,237,-620584,NA,NA,NA,NA,NA
MA,bedford,00230000,2017,240,-620581,NA,NA,NA,NA,NA
MA,bedford,00230000,2018,241,-620580,0,0,236,4,1
MA,belchertown,00240000,2013,181,-620640,NA,NA,NA,NA,NA
MA,belchertown,00240000,2014,175,-620646,0,2,171,1,1
MA,belchertown,00240000,2015,172,-620649,0,1,166,5,0
MA,belchertown,00240000,2016,174,-620647,0,10,161,2,1
MA,belchertown,00240000,2017,175,-620646,NA,NA,NA,NA,NA
MA,belchertown,00240000,2018,172,-620649,0,14,155,2,0
MA,bellingham,00250000,2013,181,-620640,NA,NA,NA,NA,NA
MA,bellingham,00250000,2014,173,-620648,0,7,135,4,1
MA,bellingham,00250000,2015,167,-620654,0,17,133,3,1
MA,bellingham,00250000,2016,164,-620657,NA,NA,NA,NA,NA
MA,bellingham,00250000,2017,171,-620650,NA,NA,NA,NA,NA
MA,bellingham,00250000,2018,174,-620647,NA,NA,NA,NA,NA
MA,belmont,00260000,2013,249,-620572,0,12,217,12,0
MA,belmont,00260000,2014,248,-620573,0,16,222,7,3
MA,belmont,00260000,2015,242,-620579,0,27,210,2,2
MA,belmont,00260000,2016,268,-620553,0,27,234,4,1
MA,belmont,00260000,2017,269,-620552,0,31,227,9,1
MA,belmont,00260000,2018,283,-620538,0,29,245,7,0
MA,berkley,00270000,2013,61,-620760,NA,NA,NA,NA,NA
MA,berkley,00270000,2014,61,-620760,NA,NA,NA,NA,NA
MA,berkley,00270000,2015,64,-620757,0,6,56,0,0
MA,berkley,00270000,2016,63,-620758,0,5,55,2,0
MA,berkley,00270000,2017,63,-620758,0,5,54,4,0
MA,berkley,00270000,2018,59,-620762,0,19,40,0,0
MA,berlin,00280000,2013,NA,NA,NA,NA,NA,NA,NA
MA,berlin,00280000,2014,21,-620800,NA,NA,NA,NA,NA
MA,berlin,00280000,2015,21,-620800,NA,NA,NA,NA,NA
MA,berlin,00280000,2016,20,-620801,NA,NA,NA,NA,NA
MA,berlin,00280000,2017,20,-620801,0,1,18,1,0
MA,berlin,00280000,2018,20,-620801,NA,NA,NA,NA,NA
MA,beverly,00300000,2013,307,-620514,0,6,127,8,1
MA,beverly,00300000,2014,309,-620512,0,34,260,6,5
MA,beverly,00300000,2015,322,-620499,0,23,298,1,0
MA,beverly,00300000,2016,326,-620495,0,26,294,4,0
MA,beverly,00300000,2017,337,-620484,0,23,312,1,0
MA,beverly,00300000,2018,340,-620481,NA,NA,NA,NA,NA
MA,billerica,00310000,2013,398,-620423,NA,NA,NA,NA,NA
MA,billerica,00310000,2014,385,-620436,0,21,292,28,1
MA,billerica,00310000,2015,391,-620430,NA,NA,NA,NA,NA
MA,billerica,00310000,2016,373,-620448,NA,NA,NA,NA,NA
MA,billerica,00310000,2017,379,-620442,NA,NA,NA,NA,NA
MA,billerica,00310000,2018,382,-620439,NA,NA,NA,NA,NA
MA,boston,00350000,2013,4373,-616448,0,520,3064,224,46
MA,boston,00350000,2014,4250,-616571,0,622,2868,181,26
MA,boston,00350000,2015,3726,-617095,0,647,2738,127,25
MA,boston,00350000,2016,3804,-617017,0,647,2501,115,23
MA,boston,00350000,2017,3878,-616943,0,711,2702,84,7
MA,boston,00350000,2018,4294,-616527,0,745,3032,133,12
MA,bourne,00360000,2013,148,-620673,NA,NA,NA,NA,NA
MA,bourne,00360000,2014,161,-620660,0,8,63,2,1
MA,bourne,00360000,2015,158,-620663,0,24,126,5,0
MA,bourne,00360000,2016,155,-620666,NA,NA,NA,NA,NA
MA,bourne,00360000,2017,153,-620668,0,37,95,3,0
MA,bourne,00360000,2018,150,-620671,0,37,99,3,0
MA,boxborough,00370000,2013,37,-620784,NA,NA,NA,NA,NA
MA,boxborough,00370000,2014,37,-620784,NA,NA,NA,NA,NA
MA,boxford,00380000,2013,NA,NA,NA,NA,NA,NA,NA
MA,boxford,00380000,2014,62,-620759,NA,NA,NA,NA,NA
MA,boxford,00380000,2015,66,-620755,NA,NA,NA,NA,NA
MA,boxford,00380000,2016,67,-620754,NA,NA,NA,NA,NA
MA,boxford,00380000,2017,65,-620756,0,4,58,0,0
MA,boxford,00380000,2018,59,-620762,0,2,57,0,0
MA,boylston,00390000,2013,NA,NA,NA,NA,NA,NA,NA
MA,boylston,00390000,2014,23,-620798,NA,NA,NA,NA,NA
MA,boylston,00390000,2015,24,-620797,NA,NA,NA,NA,NA
MA,boylston,00390000,2016,25,-620796,NA,NA,NA,NA,NA
MA,boylston,00390000,2017,23,-620798,0,2,21,0,0
MA,boylston,00390000,2018,22,-620799,NA,NA,NA,NA,NA
MA,braintree,00400000,2013,408,-620413,0,3,215,4,1
MA,braintree,00400000,2014,406,-620415,0,19,377,8,2
MA,braintree,00400000,2015,408,-620413,0,22,375,9,1
MA,braintree,00400000,2016,429,-620392,0,29,388,11,1
MA,braintree,00400000,2017,421,-620400,0,42,368,9,2
MA,braintree,00400000,2018,420,-620401,NA,NA,NA,NA,NA
MA,brewster,00410000,2013,48,-620773,NA,NA,NA,NA,NA
MA,brewster,00410000,2014,49,-620772,0,13,35,1,0
MA,brewster,00410000,2015,46,-620775,0,20,24,1,0
MA,brewster,00410000,2016,44,-620777,0,22,21,1,0
MA,brewster,00410000,2017,43,-620778,0,23,19,1,0
MA,brewster,00410000,2018,46,-620775,0,26,19,1,0
MA,brimfield,00430000,2013,NA,NA,NA,NA,NA,NA,NA
MA,brimfield,00430000,2014,31,-620790,NA,NA,NA,NA,NA
MA,brimfield,00430000,2015,27,-620794,NA,NA,NA,NA,NA
MA,brimfield,00430000,2016,26,-620795,NA,NA,NA,NA,NA
MA,brimfield,00430000,2017,26,-620795,NA,NA,NA,NA,NA
MA,brimfield,00430000,2018,27,-620794,NA,NA,NA,NA,NA
MA,brockton,00440000,2013,1121,-619700,NA,NA,NA,NA,NA
MA,brockton,00440000,2014,1128,-619693,0,17,1071,15,1
MA,brockton,00440000,2015,1147,-619674,0,61,1055,18,0
MA,brockton,00440000,2016,1107,-619714,0,58,949,36,3
MA,brockton,00440000,2017,1080,-619741,0,78,828,23,7
MA,brockton,00440000,2018,1010,-619811,0,84,773,31,8
MA,brookfield,00450000,2013,NA,NA,NA,NA,NA,NA,NA
MA,brookfield,00450000,2014,25,-620796,NA,NA,NA,NA,NA
MA,brookfield,00450000,2015,26,-620795,NA,NA,NA,NA,NA
MA,brookfield,00450000,2016,24,-620797,NA,NA,NA,NA,NA
MA,brookfield,00450000,2017,26,-620795,NA,NA,NA,NA,NA
MA,brookfield,00450000,2018,25,-620796,NA,NA,NA,NA,NA
MA,brookline,00460000,2013,NA,NA,NA,NA,NA,NA,NA
MA,brookline,00460000,2014,601,-620220,NA,NA,NA,NA,NA
MA,brookline,00460000,2015,625,-620196,NA,NA,NA,NA,NA
MA,brookline,00460000,2016,645,-620176,0,7,545,15,1
MA,brookline,00460000,2017,672,-620149,0,6,603,13,0
MA,brookline,00460000,2018,668,-620153,0,4,594,9,2
MA,burlington,00480000,2013,NA,NA,NA,NA,NA,NA,NA
MA,burlington,00480000,2014,306,-620515,NA,NA,NA,NA,NA
MA,burlington,00480000,2015,306,-620515,0,8,281,14,0
MA,burlington,00480000,2016,313,-620508,0,15,280,14,1
MA,burlington,00480000,2017,321,-620500,0,31,264,12,0
MA,burlington,00480000,2018,320,-620501,0,33,259,20,2
MA,cambridge,00490000,2013,600,-620221,NA,NA,NA,NA,NA
MA,cambridge,00490000,2014,625,-620196,0,127,409,36,5
MA,cambridge,00490000,2015,660,-620161,0,143,371,25,7
MA,cambridge,00490000,2016,673,-620148,0,88,421,61,2
MA,cambridge,00490000,2017,672,-620149,0,100,434,31,6
MA,cambridge,00490000,2018,686,-620135,0,95,368,37,2
MA,canton,00500000,2013,NA,NA,NA,NA,NA,NA,NA
MA,canton,00500000,2014,249,-620572,NA,NA,NA,NA,NA
MA,canton,00500000,2015,240,-620581,0,4,194,13,1
MA,canton,00500000,2016,246,-620575,NA,NA,NA,NA,NA
MA,canton,00500000,2017,252,-620569,0,9,227,14,1
MA,canton,00500000,2018,263,-620558,0,26,231,6,0
MA,carlisle,00510000,2013,NA,NA,NA,NA,NA,NA,NA
MA,carlisle,00510000,2014,60,-620761,NA,NA,NA,NA,NA
MA,carlisle,00510000,2015,59,-620762,NA,NA,NA,NA,NA
MA,carlisle,00510000,2016,58,-620763,NA,NA,NA,NA,NA
MA,carlisle,00510000,2017,56,-620765,NA,NA,NA,NA,NA
MA,carlisle,00510000,2018,58,-620763,NA,NA,NA,NA,NA
MA,carver,00520000,2013,NA,NA,NA,NA,NA,NA,NA
MA,carver,00520000,2014,132,-620689,NA,NA,NA,NA,NA
MA,carver,00520000,2015,125,-620696,NA,NA,NA,NA,NA
MA,carver,00520000,2016,131,-620690,NA,NA,NA,NA,NA
MA,carver,00520000,2017,131,-620690,0,12,106,2,0
MA,carver,00520000,2018,124,-620697,0,17,100,4,0
MA,chelmsford,00560000,2013,349,-620472,0,11,317,6,1
MA,chelmsford,00560000,2014,358,-620463,0,23,318,2,4
MA,chelmsford,00560000,2015,364,-620457,0,24,326,5,0
MA,chelmsford,00560000,2016,378,-620443,0,32,343,3,0
MA,chelmsford,00560000,2017,370,-620451,0,41,304,4,0
MA,chelmsford,00560000,2018,376,-620445,0,34,337,3,0
MA,chelsea,00570000,2013,414,-620407,0,0,224,52,2
MA,chelsea,00570000,2014,419,-620402,0,3,328,72,6
MA,chelsea,00570000,2015,414,-620407,0,3,339,55,13
MA,chelsea,00570000,2016,427,-620394,0,7,352,57,10
MA,chelsea,00570000,2017,411,-620410,0,6,338,62,2
MA,chelsea,00570000,2018,401,-620420,0,8,341,49,3
MA,chicopee,00610000,2013,619,-620202,NA,NA,NA,NA,NA
MA,chicopee,00610000,2014,621,-620200,NA,NA,NA,NA,NA
MA,chicopee,00610000,2015,623,-620198,NA,NA,NA,NA,NA
MA,chicopee,00610000,2016,619,-620202,0,82,509,9,2
MA,chicopee,00610000,2017,601,-620220,0,75,508,10,1
MA,chicopee,00610000,2018,593,-620228,0,66,503,16,0
MA,clarksburg,00630000,2013,NA,NA,NA,NA,NA,NA,NA
MA,clarksburg,00630000,2014,17,-620804,NA,NA,NA,NA,NA
MA,clarksburg,00630000,2015,17,-620804,NA,NA,NA,NA,NA
MA,clarksburg,00630000,2016,17,-620804,NA,NA,NA,NA,NA
MA,clarksburg,00630000,2017,18,-620803,NA,NA,NA,NA,NA
MA,clarksburg,00630000,2018,17,-620804,NA,NA,NA,NA,NA
MA,clinton,00640000,2013,132,-620689,NA,NA,NA,NA,NA
MA,clinton,00640000,2014,134,-620687,NA,NA,NA,NA,NA
MA,clinton,00640000,2015,147,-620674,NA,NA,NA,NA,NA
MA,clinton,00640000,2016,145,-620676,NA,NA,NA,NA,NA
MA,clinton,00640000,2017,149,-620672,NA,NA,NA,NA,NA
MA,clinton,00640000,2018,150,-620671,NA,NA,NA,NA,NA
MA,cohasset,00650000,2013,NA,NA,NA,NA,NA,NA,NA
MA,cohasset,00650000,2014,107,-620714,NA,NA,NA,NA,NA
MA,cohasset,00650000,2015,125,-620696,NA,NA,NA,NA,NA
MA,cohasset,00650000,2016,126,-620695,NA,NA,NA,NA,NA
MA,cohasset,00650000,2017,123,-620698,NA,NA,NA,NA,NA
MA,cohasset,00650000,2018,121,-620700,NA,NA,NA,NA,NA
MA,concord,00670000,2013,NA,NA,NA,NA,NA,NA,NA
MA,concord,00670000,2014,161,-620660,0,2,158,1,0
MA,concord,00670000,2015,169,-620652,0,9,158,2,0
MA,concord,00670000,2016,169,-620652,0,12,153,3,0
MA,concord,00670000,2017,170,-620651,0,14,152,3,0
MA,concord,00670000,2018,171,-620650,0,12,156,1,0
MA,conway,00680000,2013,NA,NA,NA,NA,NA,NA,NA
MA,conway,00680000,2014,15,-620806,NA,NA,NA,NA,NA
MA,conway,00680000,2015,16,-620805,NA,NA,NA,NA,NA
MA,conway,00680000,2016,16,-620805,NA,NA,NA,NA,NA
MA,conway,00680000,2017,16,-620805,0,6,9,0,1
MA,conway,00680000,2018,17,-620804,0,13,4,0,0
MA,danvers,00710000,2013,263,-620558,NA,NA,NA,NA,NA
MA,danvers,00710000,2014,268,-620553,NA,NA,NA,NA,NA
MA,danvers,00710000,2015,260,-620561,NA,NA,NA,NA,NA
MA,danvers,00710000,2016,261,-620560,NA,NA,NA,NA,NA
MA,danvers,00710000,2017,262,-620559,NA,NA,NA,NA,NA
MA,danvers,00710000,2018,258,-620563,NA,NA,NA,NA,NA
MA,dartmouth,00720000,2013,NA,NA,NA,NA,NA,NA,NA
MA,dartmouth,00720000,2014,266,-620555,NA,NA,NA,NA,NA
MA,dartmouth,00720000,2015,282,-620539,NA,NA,NA,NA,NA
MA,dartmouth,00720000,2016,281,-620540,0,12,259,3,0
MA,dartmouth,00720000,2017,256,-620565,0,12,209,2,0
MA,dartmouth,00720000,2018,274,-620547,0,11,254,2,0
MA,dedham,00730000,2013,NA,NA,NA,NA,NA,NA,NA
MA,dedham,00730000,2014,241,-620580,NA,NA,NA,NA,NA
MA,dedham,00730000,2015,241,-620580,NA,NA,NA,NA,NA
MA,dedham,00730000,2016,243,-620578,NA,NA,NA,NA,NA
MA,dedham,00730000,2017,235,-620586,NA,NA,NA,NA,NA
MA,dedham,00730000,2018,253,-620568,NA,NA,NA,NA,NA
MA,deerfield,00740000,2013,NA,NA,NA,NA,NA,NA,NA
MA,deerfield,00740000,2014,42,-620779,NA,NA,NA,NA,NA
MA,deerfield,00740000,2015,40,-620781,0,4,36,0,0
MA,deerfield,00740000,2016,38,-620783,0,5,33,0,0
MA,deerfield,00740000,2017,40,-620781,0,4,34,0,1
MA,deerfield,00740000,2018,38,-620783,0,7,31,0,0
MA,douglas,00770000,2013,111,-620710,0,7,90,0,0
MA,douglas,00770000,2014,101,-620720,0,11,88,2,0
MA,douglas,00770000,2015,102,-620719,0,10,91,1,0
MA,douglas,00770000,2016,94,-620727,0,12,78,2,0
MA,douglas,00770000,2017,91,-620730,0,16,74,0,1
MA,douglas,00770000,2018,97,-620724,0,13,82,2,0
MA,dover,00780000,2013,NA,NA,NA,NA,NA,NA,NA
MA,dover,00780000,2014,41,-620780,NA,NA,NA,NA,NA
MA,dover,00780000,2015,40,-620781,NA,NA,NA,NA,NA
MA,dover,00780000,2016,36,-620785,NA,NA,NA,NA,NA
MA,dover,00780000,2017,42,-620779,NA,NA,NA,NA,NA
MA,dover,00780000,2018,44,-620777,NA,NA,NA,NA,NA
MA,dracut,00790000,2013,217,-620604,NA,NA,NA,NA,NA
MA,dracut,00790000,2014,215,-620606,0,10,185,10,0
MA,dracut,00790000,2015,222,-620599,0,17,192,10,1
MA,dracut,00790000,2016,216,-620605,0,20,176,16,2
MA,dracut,00790000,2017,221,-620600,0,25,178,11,1
MA,dracut,00790000,2018,222,-620599,0,25,183,11,1
MA,duxbury,00820000,2013,NA,NA,NA,NA,NA,NA,NA
MA,duxbury,00820000,2014,243,-620578,NA,NA,NA,NA,NA
MA,duxbury,00820000,2015,234,-620587,0,16,210,4,2
MA,duxbury,00820000,2016,248,-620573,NA,NA,NA,NA,NA
MA,duxbury,00820000,2017,229,-620592,0,29,199,1,0
MA,duxbury,00820000,2018,213,-620608,0,33,177,0,0
MA,east bridgewater,00830000,2013,125,-620696,NA,NA,NA,NA,NA
MA,east bridgewater,00830000,2014,137,-620684,0,1,134,0,0
MA,east bridgewater,00830000,2015,139,-620682,0,7,124,4,0
MA,east bridgewater,00830000,2016,141,-620680,NA,NA,NA,NA,NA
MA,east bridgewater,00830000,2017,144,-620677,0,4,135,5,0
MA,east bridgewater,00830000,2018,154,-620667,0,11,140,2,1
MA,eastham,00850000,2013,24,-620797,NA,NA,NA,NA,NA
MA,eastham,00850000,2014,26,-620795,NA,NA,NA,NA,NA
MA,eastham,00850000,2015,27,-620794,NA,NA,NA,NA,NA
MA,eastham,00850000,2016,23,-620798,0,13,10,0,0
MA,eastham,00850000,2017,25,-620796,0,13,12,0,0
MA,eastham,00850000,2018,21,-620800,NA,NA,NA,NA,NA
MA,easthampton,00860000,2013,120,-620701,NA,NA,NA,NA,NA
MA,easthampton,00860000,2014,118,-620703,0,5,110,1,0
MA,easthampton,00860000,2015,109,-620712,0,7,99,3,0
MA,easthampton,00860000,2016,111,-620710,NA,NA,NA,NA,NA
MA,easthampton,00860000,2017,115,-620706,NA,NA,NA,NA,NA
MA,easthampton,00860000,2018,117,-620704,NA,NA,NA,NA,NA
MA,east longmeadow,00870000,2013,205,-620616,NA,NA,NA,NA,NA
MA,east longmeadow,00870000,2014,204,-620617,NA,NA,NA,NA,NA
MA,east longmeadow,00870000,2015,202,-620619,0,31,165,2,0
MA,east longmeadow,00870000,2016,205,-620616,0,30,170,3,0
MA,east longmeadow,00870000,2017,204,-620617,0,35,164,1,1
MA,east longmeadow,00870000,2018,208,-620613,0,43,164,0,1
MA,easton,00880000,2013,NA,NA,NA,NA,NA,NA,NA
MA,easton,00880000,2014,284,-620537,NA,NA,NA,NA,NA
MA,easton,00880000,2015,281,-620540,NA,NA,NA,NA,NA
MA,easton,00880000,2016,272,-620549,0,29,230,2,1
MA,easton,00880000,2017,279,-620542,NA,NA,NA,NA,NA
MA,easton,00880000,2018,280,-620541,0,37,230,3,0
MA,edgartown,00890000,2013,51,-620770,NA,NA,NA,NA,NA
MA,edgartown,00890000,2014,51,-620770,NA,NA,NA,NA,NA
MA,edgartown,00890000,2015,53,-620768,0,8,39,0,0
MA,edgartown,00890000,2016,50,-620771,0,5,39,1,0
MA,edgartown,00890000,2017,49,-620772,0,7,42,0,0
MA,edgartown,00890000,2018,48,-620773,0,8,40,0,0
MA,erving,00910000,2013,NA,NA,NA,NA,NA,NA,NA
MA,erving,00910000,2014,19,-620802,NA,NA,NA,NA,NA
MA,erving,00910000,2015,21,-620800,NA,NA,NA,NA,NA
MA,erving,00910000,2016,18,-620803,NA,NA,NA,NA,NA
MA,erving,00910000,2017,20,-620801,NA,NA,NA,NA,NA
MA,erving,00910000,2018,18,-620803,NA,NA,NA,NA,NA
MA,everett,00930000,2013,465,-620356,NA,NA,NA,NA,NA
MA,everett,00930000,2014,481,-620340,NA,NA,NA,NA,NA
MA,everett,00930000,2015,521,-620300,0,29,459,32,1
MA,everett,00930000,2016,541,-620280,0,18,496,26,0
MA,everett,00930000,2017,515,-620306,0,34,437,30,2
MA,everett,00930000,2018,542,-620279,0,29,491,16,1
MA,fairhaven,00940000,2013,131,-620690,NA,NA,NA,NA,NA
MA,fairhaven,00940000,2014,144,-620677,NA,NA,NA,NA,NA
MA,fairhaven,00940000,2015,140,-620681,0,4,120,4,0
MA,fairhaven,00940000,2016,139,-620682,0,6,120,11,0
MA,fairhaven,00940000,2017,142,-620679,0,14,112,14,0
MA,fairhaven,00940000,2018,147,-620674,0,17,113,14,0
MA,fall river,00950000,2013,721,-620100,NA,NA,NA,NA,NA
MA,fall river,00950000,2014,705,-620116,0,19,465,144,5
MA,fall river,00950000,2015,725,-620096,0,18,447,179,8
MA,fall river,00950000,2016,746,-620075,0,30,455,173,6
MA,fall river,00950000,2017,746,-620075,0,33,455,125,3
MA,fall river,00950000,2018,768,-620053,0,61,512,147,4
MA,falmouth,00960000,2013,296,-620525,0,23,186,8,0
MA,falmouth,00960000,2014,286,-620535,0,18,264,3,1
MA,falmouth,00960000,2015,291,-620530,0,33,257,1,0
MA,falmouth,00960000,2016,300,-620521,0,32,263,4,1
MA,falmouth,00960000,2017,301,-620520,0,40,254,6,1
MA,falmouth,00960000,2018,297,-620524,0,39,254,4,0
MA,fitchburg,00970000,2013,356,-620465,0,15,154,29,2
MA,fitchburg,00970000,2014,362,-620459,0,34,288,33,0
MA,fitchburg,00970000,2015,362,-620459,0,34,274,16,1
MA,fitchburg,00970000,2016,351,-620470,0,21,296,22,0
MA,fitchburg,00970000,2017,380,-620441,0,31,316,20,0
MA,fitchburg,00970000,2018,368,-620453,0,34,300,26,0
MA,florida,00980000,2013,13,-620808,NA,NA,NA,NA,NA
MA,florida,00980000,2014,13,-620808,NA,NA,NA,NA,NA
MA,florida,00980000,2015,14,-620807,NA,NA,NA,NA,NA
MA,florida,00980000,2016,13,-620808,NA,NA,NA,NA,NA
MA,florida,00980000,2017,14,-620807,NA,NA,NA,NA,NA
MA,florida,00980000,2018,13,-620808,NA,NA,NA,NA,NA
MA,foxborough,00990000,2013,219,-620602,NA,NA,NA,NA,NA
MA,foxborough,00990000,2014,216,-620605,0,5,204,7,0
MA,foxborough,00990000,2015,219,-620602,0,10,203,6,0
MA,foxborough,00990000,2016,207,-620614,0,25,179,3,0
MA,foxborough,00990000,2017,218,-620603,0,25,191,2,0
MA,foxborough,00990000,2018,214,-620607,0,40,168,5,1
MA,framingham,01000000,2013,659,-620162,NA,NA,NA,NA,NA
MA,framingham,01000000,2014,686,-620135,NA,NA,NA,NA,NA
MA,framingham,01000000,2015,699,-620122,0,35,592,30,1
MA,framingham,01000000,2016,729,-620092,0,28,362,35,1
MA,framingham,01000000,2017,754,-620067,0,40,680,32,2
MA,framingham,01000000,2018,766,-620055,0,72,532,35,2
MA,franklin,01010000,2013,NA,NA,NA,NA,NA,NA,NA
MA,franklin,01010000,2014,416,-620405,NA,NA,NA,NA,NA
MA,franklin,01010000,2015,403,-620418,NA,NA,NA,NA,NA
MA,franklin,01010000,2016,427,-620394,NA,NA,NA,NA,NA
MA,franklin,01010000,2017,416,-620405,NA,NA,NA,NA,NA
MA,franklin,01010000,2018,389,-620432,0,50,317,11,0
MA,gardner,01030000,2013,180,-620641,NA,NA,NA,NA,NA
MA,gardner,01030000,2014,181,-620640,0,8,152,11,4
MA,gardner,01030000,2015,182,-620639,0,13,149,14,6
MA,gardner,01030000,2016,181,-620640,0,6,158,13,3
MA,gardner,01030000,2017,178,-620643,NA,NA,NA,NA,NA
MA,gardner,01030000,2018,178,-620643,0,20,138,14,2
MA,georgetown,01050000,2013,NA,NA,NA,NA,NA,NA,NA
MA,georgetown,01050000,2014,113,-620708,NA,NA,NA,NA,NA
MA,georgetown,01050000,2015,60,-620761,NA,NA,NA,NA,NA
MA,georgetown,01050000,2016,108,-620713,NA,NA,NA,NA,NA
MA,georgetown,01050000,2017,105,-620716,NA,NA,NA,NA,NA
MA,georgetown,01050000,2018,102,-620719,NA,NA,NA,NA,NA
MA,gloucester,01070000,2013,255,-620566,NA,NA,NA,NA,NA
MA,gloucester,01070000,2014,261,-620560,NA,NA,NA,NA,NA
MA,gloucester,01070000,2015,269,-620552,0,49,215,5,0
MA,gloucester,01070000,2016,268,-620553,NA,NA,NA,NA,NA
MA,gloucester,01070000,2017,262,-620559,0,62,192,7,1
MA,gloucester,01070000,2018,256,-620565,NA,NA,NA,NA,NA
